ID,LENGTH,DIR,DATA,EXT_KM,CLASSIF,MUN,MUN_SIG,SIG_ROD,TIPO,NOM_TIT,NOM_PRE,NOME,ETIQ,TIPO_A,NOM_T_A,NOM_P_A,NOME_A,ETIQ_A,TIPO_EXT,TIPO_E_A,TIT_EXT,TIT_E_A
172617,0.301523,0,1157,0.301523,4,SAO PAULO,SAO,,R,BR,DO,SERRO LARGO,R BARAO DO SERRO LARGO,R,Br,do,Serro Largo,R Barão do Serro Largo,RUA,Rua,BARAO,Barão
172643,0.219182,0,1156,0.219182,4,SAO PAULO,SAO,,R,,,MARIA OTILIA,R MARIA OTILIA,R,,,Maria Otília,R Maria Otília,RUA,Rua,,
172653,1.158941,0,1150,1.158941,4,SAO PAULO,SAO,,R,,,CANTAGALO,R CANTAGALO,R,,,Cantagalo,R Cantagalo,RUA,Rua,,
172659,0.75003,0,3996,0.75003,4,SAO PAULO,SAO,,R,,,CATIGUA,R CATIGUA,R,,,Catiguá,R Catiguá,RUA,Rua,,
172682,0.520765,0,731,0.520765,4,SAO PAULO,SAO,,R,,,TUIUTI,R TUIUTI,R,,,Tuiuti,R Tuiuti,RUA,Rua,,
172695,0.267783,0,4448,0.267783,4,SAO PAULO,SAO,,R,,,CATIGUA,R CATIGUA,R,,,Catiguá,R Catiguá,RUA,Rua,,
172705,0.486472,0,3998,0.486472,4,SAO PAULO,SAO,,R,,,TUIUTI,R TUIUTI,R,,,Tuiuti,R Tuiuti,RUA,Rua,,
172716,0.756932,0,732,0.756932,3,SAO PAULO,SAO,,AV,,,CELSO GARCIA,AV CELSO GARCIA,Av,,,Celso Garcia,Av Celso Garcia,AVENIDA,Avenida,,
167196,0.156353,0,1197,0.156353,4,SAO PAULO,SAO,,R,,DAS,OLARIAS,R DAS OLARIAS,R,,das,Olarias,R das Olarias,RUA,Rua,,
167205,0.188691,0,1179,0.188691,4,SAO PAULO,SAO,,R,,DAS,OLARIAS,R DAS OLARIAS,R,,das,Olarias,R das Olarias,RUA,Rua,,
167211,0.415497,0,1198,0.415497,4,SAO PAULO,SAO,,R,,,ARAGUAIA,R ARAGUAIA,R,,,Araguaia,R Araguaia,RUA,Rua,,
167232,0.629558,0,1180,0.629558,4,SAO PAULO,SAO,,AV,,,BOM JARDIM,AV BOM JARDIM,Av,,,Bom Jardim,Av Bom Jardim,AVENIDA,Avenida,,
167244,3.983944,0,4394,3.983944,1,SAO PAULO,SAO,SP 015,RV,,,MARGINAL TIETE LESTE,SP 015  MARGINAL TIETE LESTE,Rv,,,Marginal Tietê Leste,SP 015  Marginal Tietê Leste,RODOVIA,Rodovia,,
167392,1.113315,0,1064,1.113315,4,SAO PAULO,SAO,,AV,,,OTTO BAUMGART,AV OTTO BAUMGART,Av,,,Otto Baumgart,Av Otto Baumgart,AVENIDA,Avenida,,
167423,0.633717,0,408,0.633717,2,SAO PAULO,SAO,,AV,,,SANTOS DUMONT,AV SANTOS DUMONT,Av,,,Santos Dumont,Av Santos Dumont,AVENIDA,Avenida,,
167449,0.496789,0,407,0.496789,3,SAO PAULO,SAO,,AV,GAL,,ATALIBA LEONEL,AV GAL ATALIBA LEONEL,Av,Gal,,Ataliba Leonel,Av Gal Ataliba Leonel,AVENIDA,Avenida,GENERAL,General
167463,0.475527,0,1009,0.475527,3,SAO PAULO,SAO,,AV,,,CRUZEIRO DO SUL,AV CRUZEIRO DO SUL,Av,,,Cruzeiro do Sul,Av Cruzeiro do Sul,AVENIDA,Avenida,,
167469,0.206661,0,409,0.206661,3,SAO PAULO,SAO,,AV,,,BRAS LEME,AV BRAS LEME,Av,,,Brás Leme,Av Brás Leme,AVENIDA,Avenida,,
167479,0.344322,0,411,0.344322,3,SAO PAULO,SAO,,AV,,,CRUZEIRO DO SUL,AV CRUZEIRO DO SUL,Av,,,Cruzeiro do Sul,Av Cruzeiro do Sul,AVENIDA,Avenida,,
167485,0.163934,0,410,0.163934,3,SAO PAULO,SAO,,R,,,DARZAN,R DARZAN,R,,,Darzan,R Darzan,RUA,Rua,,
167492,0.432018,0,412,0.432018,3,SAO PAULO,SAO,,R,,,VOLUNTARIOS DA PATRIA,R VOLUNTARIOS DA PATRIA,R,,,Voluntários da Pátria,R Voluntários da Pátria,RUA,Rua,,
167507,0.148932,0,1017,0.148932,3,SAO PAULO,SAO,,R,CNS,,SARAIVA,R CONSELHEIRO SARAIVA,R,Cns,,Saraiva,R Conselheiro Saraiva,RUA,Rua,CONSELHEIRO,Conselheiro
167514,0.155392,0,834,0.155392,3,SAO PAULO,SAO,,R,,,VOLUNTARIOS DA PATRIA,R VOLUNTARIOS DA PATRIA,R,,,Voluntários da Pátria,R Voluntários da Pátria,RUA,Rua,,
167526,0.101571,0,1015,0.101571,3,SAO PAULO,SAO,,R,CNS,,SARAIVA,R CONSELHEIRO SARAIVA,R,Cns,,Saraiva,R Conselheiro Saraiva,RUA,Rua,CONSELHEIRO,Conselheiro
167533,0.234659,0,1099,0.234659,3,SAO PAULO,SAO,,R,,,AMARAL GAMA,R AMARAL GAMA,R,,,Amaral Gama,R Amaral Gama,RUA,Rua,,
167556,0.051798,0,1016,0.051798,3,SAO PAULO,SAO,,AV,CNS,,MOREIRA DE BARROS,AV CNS MOREIRA DE BARROS,Av,Cns,,Moreira de Barros,Av Cns Moreira de Barros,AVENIDA,Avenida,CONSELHEIRO,Conselheiro
167562,0.272863,0,4058,0.272863,4,SAO PAULO,SAO,,R,,,PAULO GONCALVES,R PAULO GONCALVES,R,,,Paulo Gonçalves,R Paulo Gonçalves,RUA,Rua,,
167573,0.495187,0,1018,0.495187,3,SAO PAULO,SAO,,R,,,VOLUNTARIOS DA PATRIA,R VOLUNTARIOS DA PATRIA,R,,,Voluntários da Pátria,R Voluntários da Pátria,RUA,Rua,,
167588,0.480983,0,413,0.480983,3,SAO PAULO,SAO,,AV,,,CRUZEIRO DO SUL,AV CRUZEIRO DO SUL,Av,,,Cruzeiro do Sul,Av Cruzeiro do Sul,AVENIDA,Avenida,,
167595,0.084099,0,1013,0.084099,3,SAO PAULO,SAO,,AV,,,CRUZEIRO DO SUL,AV CRUZEIRO DO SUL,Av,,,Cruzeiro do Sul,Av Cruzeiro do Sul,AVENIDA,Avenida,,
167601,1.031861,0,1011,1.031861,2,SAO PAULO,SAO,,AV,,,ZAKI NARCHI,AV ZAKI NARCHI,Av,,,Zaki Narchi,Av Zaki Narchi,AVENIDA,Avenida,,
167622,1.183201,0,414,1.183201,3,SAO PAULO,SAO,,AV,GAL,,ATALIBA LEONEL,AV GAL ATALIBA LEONEL,Av,Gal,,Ataliba Leonel,Av Gal Ataliba Leonel,AVENIDA,Avenida,GENERAL,General
167669,0.780596,0,1063,0.780596,2,SAO PAULO,SAO,,AV,,,ZAKI NARCHI,AV ZAKI NARCHI,Av,,,Zaki Narchi,Av Zaki Narchi,AVENIDA,Avenida,,
167694,1.014263,0,1014,1.014263,3,SAO PAULO,SAO,,R,,,OLAVO EGIDIO,R OLAVO EGIDIO,R,,,Olavo Egídio,R Olavo Egídio,RUA,Rua,,
167709,0.027912,0,4039,0.027912,2,SAO PAULO,SAO,,AV,GAL,,ATALIBA LEONEL,AV GAL ATALIBA LEONEL,Av,Gal,,Ataliba Leonel,Av Gal Ataliba Leonel,AVENIDA,Avenida,GENERAL,General
167719,0.081437,0,1012,0.081437,2,SAO PAULO,SAO,,AV,GAL,,ATALIBA LEONEL,AV GAL ATALIBA LEONEL,Av,Gal,,Ataliba Leonel,Av Gal Ataliba Leonel,AVENIDA,Avenida,GENERAL,General
167725,0.134855,0,4040,0.134855,4,SAO PAULO,SAO,,AV,GAL,,ATALIBA LEONEL,AV GAL ATALIBA LEONEL,Av,Gal,,Ataliba Leonel,Av Gal Ataliba Leonel,AVENIDA,Avenida,GENERAL,General
167740,0.088334,0,4038,0.088334,3,SAO PAULO,SAO,,R,,,MARIA CANDIDA,R MARIA CANDIDA,R,,,Maria Cândida,R Maria Cândida,RUA,Rua,,
167747,0.183148,0,415,0.183148,3,SAO PAULO,SAO,,R,,,MARIA CANDIDA,R MARIA CANDIDA,R,,,Maria Cândida,R Maria Cândida,RUA,Rua,,
167759,0.479659,0,714,0.479659,2,SAO PAULO,SAO,,AV,,,LUIS DUMONT VILLARES,AV LUIS DUMONT VILLARES,Av,,,Luís Dumont Villares,Av Luís Dumont Villares,AVENIDA,Avenida,,
177208,0.197092,0,1098,0.197092,4,SAO PAULO,SAO,,PC,,,NOVO MUNDO,PC NOVO MUNDO,Pc,,,Novo Mundo,Pc Novo Mundo,PRACA,Praça,,
177225,2.573061,0,1094,2.573061,4,SAO PAULO,SAO,,AV,,DAS,CEREJEIRAS,AV DAS CEREJEIRAS,Av,,das,Cerejeiras,Av das Cerejeiras,AVENIDA,Avenida,,
177381,0.235692,0,1096,0.235692,4,SAO PAULO,SAO,,R,SG,,MIGUEL DE SOUZA FILHO,R SG MIGUEL DE SOUZA FILHO,R,Sg,,Miguel de Souza Filho,R Sg Miguel de Souza Filho,RUA,Rua,SARGENTO,Sargento
177397,0.507808,0,1006,0.507808,4,SAO PAULO,SAO,,R,SD,,JOSE VIVANCO SOLANO,R SD JOSE VIVANCO SOLANO,R,Sd,,José Vivanco Solano,R Sd José Vivanco Solano,RUA,Rua,SOLDADO,Soldado
177411,0.563324,0,1090,0.563324,3,SAO PAULO,SAO,,AV,,,CONCEICAO,AV CONCEICAO,Av,,,Conceição,Av Conceição,AVENIDA,Avenida,,
177445,0.269787,0,987,0.269787,4,SAO PAULO,SAO,,AV,,,CONCEICAO,AV CONCEICAO,Av,,,Conceição,Av Conceição,AVENIDA,Avenida,,
177452,0.511429,0,4042,0.511429,3,SAO PAULO,SAO,,AV,,,CONCEICAO,AV CONCEICAO,Av,,,Conceição,Av Conceição,AVENIDA,Avenida,,
177464,0.698261,0,1095,0.698261,4,SAO PAULO,SAO,,AV,TEN,,AMARO FELICISSIMO DA SILVEIRA,AV TEN AMARO FELICISSIMO DA SILVEIRA,Av,Ten,,Amaro Felicíssimo da Silveira,Av Ten Amaro Felicíssimo da Silveira,AVENIDA,Avenida,TENENTE,Tenente
177476,0.933994,0,1093,0.933994,4,SAO PAULO,SAO,,AV,,,MANOEL ANTONIO GONCALVES,AV MANOEL ANTONIO GONCALVES,Av,,,Manoel Antônio Gonçalves,Av Manoel Antônio Gonçalves,AVENIDA,Avenida,,
177495,2.079357,0,1066,2.079357,4,SAO PAULO,SAO,,AV,,,JULIO BUONO,AV JULIO BUONO,Av,,,Júlio Buono,Av Júlio Buono,AVENIDA,Avenida,,
177533,1.037193,0,1072,1.037193,4,SAO PAULO,SAO,,AV,,,GUSTAVO ADOLFO,AV GUSTAVO ADOLFO,Av,,,Gustavo Adolfo,Av Gustavo Adolfo,AVENIDA,Avenida,,
177547,1.080551,0,1088,1.080551,4,SAO PAULO,SAO,,AV,,,GUSTAVO ADOLFO,AV GUSTAVO ADOLFO,Av,,,Gustavo Adolfo,Av Gustavo Adolfo,AVENIDA,Avenida,,
177553,0.51471,0,1068,0.51471,4,SAO PAULO,SAO,,AV,,,GUSTAVO ADOLFO,AV GUSTAVO ADOLFO,Av,,,Gustavo Adolfo,Av Gustavo Adolfo,AVENIDA,Avenida,,
177566,0.780053,0,998,0.780053,4,SAO PAULO,SAO,,AV,,,JULIO BUONO,AV JULIO BUONO,Av,,,Júlio Buono,Av Júlio Buono,AVENIDA,Avenida,,
177577,0.488642,0,1089,0.488642,4,SAO PAULO,SAO,,AV,,,ROLAND GARROS,AV ROLAND GARROS,Av,,,Roland Garros,Av Roland Garros,AVENIDA,Avenida,,
177583,0.280689,0,994,0.280689,4,SAO PAULO,SAO,,AV,,,JARDIM JAPAO,AV JARDIM JAPAO,Av,,,Jardim Japão,Av Jardim Japão,AVENIDA,Avenida,,
177593,2.390341,0,1065,2.390341,3,SAO PAULO,SAO,,AV,,,GUAPIRA,AV GUAPIRA,Av,,,Guapira,Av Guapira,AVENIDA,Avenida,,
177724,0.157232,0,4052,0.157232,4,SAO PAULO,SAO,,R,,,MANOEL GAYA,R MANOEL GAYA,R,,,Manoel Gaya,R Manoel Gaya,RUA,Rua,,
